AltitudeVariation,VehicleSpeedInstantaneous,VehicleSpeedAverage,VehicleSpeedVariance,VehicleSpeedVariation,LongitudinalAcceleration,EngineLoad,EngineCoolantTemperature,ManifoldAbsolutePressure,EngineRPM,MassAirFlow,IntakeAirTemperature,VerticalAcceleration,FuelConsumptionAverage,roadSurface,traffic,drivingStyle
-6.09997558,115.7425156,114.1324796,8.645509701,-0.4503555,0.773,38.4313736,82,128,2315,17.40999985,17,-0.5312,8.979017258,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-1.2000122,42.3338356,20.18078634,176.0901656,-1.80144119,-1.09,35.29411697,44,117,1951,19.21999931,20,0.477,20.8642025,SmoothCondition,LowCongestionCondition,EvenPaceStyle
1,42.55901718,50.51537883,101.8549494,0.67554092,0.3476,30.98039246,80,112,1345,14.69999981,13,0.0273,11.4755125,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-2.2000122,61.02377701,37.84149783,1009.313703,-0.22517776,0.1289,26.66666794,80,123,1905,24.07999992,11,0.332,14.79494286,SmoothCondition,LowCongestionCondition,EvenPaceStyle
2,52.6921196,67.18995806,65.68079739,0.45035935,-0.1016,41.96078491,79,127,1696,23.29999924,11,0.3711,17.25688171,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-0.79998779,14.18633938,14.89565671,111.0252795,-0.67554092,1.07,25.09803963,79,101,944,5.159999847,19,-0.422,15.64745426,SmoothCondition,LowCongestionCondition,EvenPaceStyle
3.5,71.38205719,57.36835578,312.6883696,0.45035553,-0.4336,47.45098114,83,162,2264,26.45000076,17,0.555,18.924263,SmoothCondition,LowCongestionCondition,EvenPaceStyle
0,0,35.87117307,729.3715159,0,-0.23,25.09803963,79,99,801,5.139999866,15,0.152,14.58122158,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-0.2000122,0,14.92943348,177.9993021,0,-0.2109,31.76470566,81,100,802,4.820000172,19,0.332,17.16227341,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-0.5,13.06044006,24.06798836,282.812609,-4.2784195,0.0586,60.39215851,81,101,947,6.269999981,14,-0.0859,13.73102474,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-1.29998779,6.305039883,2.049137926,17.83081787,0.450360298,-0.398,28.23529434,79,102,1553,9.729999542,20,0.363,17.58505058,SmoothCondition,HighCongestionCondition,AggressiveStyle
-2.800003052,68.67989349,53.36390553,75.05951875,5.62949371,-0.586,72.94117737,86,193,2278,47.56000137,22,0.293,11.85652733,SmoothCondition,LowCongestionCondition,AggressiveStyle
-1.19995118,30.17411804,3.370193855,66.34233513,1.5762577,-0.7734,31.76470566,54,122,2247,19.55999947,20,0.551,24.89021492,SmoothCondition,LowCongestionCondition,AggressiveStyle
-3.2999878,15.53741932,2.116691899,32.37485336,-1.57626057,-0.5,23.52941132,79,101,1188,10.39999962,19,0.359,18.64179611,SmoothCondition,HighCongestionCondition,EvenPaceStyle
-1.39996338,25.22015953,2.792231886,49.08549772,0.9007206,-0.6249,27.84313774,80,107,1842,13.44999981,18,0.5976,22.89756966,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-2.6000366,60.34823608,34.9261935,261.1942093,1.80143737,-1.0429,68.23529816,82,140,1918,29.48999977,31,0.6797,16.80543137,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-0.89996338,49.76477432,100.5728916,203.3758243,-8.55684662,2.23,7.843137264,79,106,1138,6.590000153,14,-1.1131,7.628498077,SmoothCondition,LowCongestionCondition,EvenPaceStyle
0,0,14.95570441,294.8036292,0,0.789,30.19607925,82,100,797,4.920000076,19,-0.254,15.2137413,SmoothCondition,LowCongestionCondition,EvenPaceStyle
0.5,30.39929962,16.77215629,52.12148584,-0.22517777,-0.352,23.52941132,42,107,2159,17.72999954,20,0.66,26.71699715,SmoothCondition,LowCongestionCondition,AggressiveStyle
-2.0999756,57.87125778,9.333710679,322.1438657,2.25180054,-1.6872,17.64705849,77,125,2503,27.98999977,12,0.7538,24.38539886,SmoothCondition,LowCongestionCondition,AggressiveStyle
-2.7999878,121.8223801,110.2668897,137.1305744,0.4503632,0.52,61.17647171,83,172,2456,34.84999847,18,-0.3555,11.37800217,SmoothCondition,LowCongestionCondition,EvenPaceStyle
0,0,13.86358179,398.4967464,0,-0.711,64.70588684,78,102,1378,7.75,17,0.41,9.86343956,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-0.59997559,45.0359993,14.52035666,128.9161988,3.82806015,-1.4999,65.09803772,77,185,2032,38.56999969,19,0.465,23.61511993,SmoothCondition,LowCongestionCondition,AggressiveStyle
-1.7999878,18.91511917,10.81239272,63.02586201,-1.35107994,0.5586,0,78,103,1224,12.72000027,16,-0.1797,16.28431129,SmoothCondition,NormalCongestionCondition,EvenPaceStyle
-0.4000244,1.12590003,33.76574003,589.1618187,-2.026619911,0.8984,24.70588303,79,102,808,7.940000057,11,-0.4648,13.76141834,SmoothCondition,LowCongestionCondition,EvenPaceStyle
0,0,3.490289907,23.39782442,0,0.0937,29.01960754,79,100,793,4.489999771,19,0.0195,17.80122185,SmoothCondition,HighCongestionCondition,EvenPaceStyle
-1.5,17.11367989,9.776564647,36.11522463,-2.02661895,0.0273,18.4313736,41,99,1116,7.699999809,18,0.32,31.68546486,SmoothCondition,LowCongestionCondition,EvenPaceStyle
0,19.14029884,9.907919671,21.18308801,1.80143928,7.1181,45.88235474,43,107,1363,14.89999962,21,17.1473,34.229702,SmoothCondition,LowCongestionCondition,EvenPaceStyle
1.6000366,29.04821777,36.85821199,235.4607425,1.35107994,-0.598,16.86274529,70,107,2118,15.23999977,16,0.164,11.94549084,SmoothCondition,LowCongestionCondition,EvenPaceStyle
0.29998779,25.89570045,12.24979191,102.0380687,-2.25179863,-0.2109,8.627450943,80,109,1812,18.59000015,21,0.3281,24.49559021,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-0.5999756,25.4453373,10.0054976,54.91611735,-1.57626152,-0.2226,20.3921566,78,112,1866,15.27999973,13,0.4062,20.42033195,SmoothCondition,LowCongestionCondition,AggressiveStyle
-2.5,10.80864048,9.386252809,89.81755531,1.801440239,-0.1446,31.76470566,81,104,1792,20.62000084,17,0.3359,16.88596535,SmoothCondition,LowCongestionCondition,AggressiveStyle
1.09997559,32.42591858,46.3833252,562.5197673,1.57625771,0.469,75.6862793,79,130,1664,18.65999985,16,0.0234,10.64766693,SmoothCondition,LowCongestionCondition,AggressiveStyle
-4.7999878,89.84681702,64.51406771,219.451415,3.15251923,-0.3359,63.13725662,82,173,2207,38.18000031,25,0.3984,12.99190331,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-0.7000122,26.57123947,17.79672539,106.6390191,-1.35107994,-0.7812,0,72,107,1708,17.10000038,12,0.6601,19.11307526,SmoothCondition,LowCongestionCondition,AggressiveStyle
0,45.48635864,7.941347779,159.7134483,4.27841949,-1.5193,71.37255096,80,197,2281,40.33000183,12,1.0117,16.4067955,SmoothCondition,LowCongestionCondition,AggressiveStyle
1.2000122,29.94893837,22.04887441,28.02116933,0.9007206,-0.2969,16.47058868,71,122,2091,22.85000038,11,0.332,17.49714088,SmoothCondition,LowCongestionCondition,EvenPaceStyle
0.39996338,35.57844162,34.55762271,251.6316162,-1.57625961,0.5508,0,81,108,1548,16.76000023,10,-0.0391,19.65769958,SmoothCondition,LowCongestionCondition,EvenPaceStyle
0.39996338,11.25899982,20.03351338,389.4600632,11.25899982,6.4947,47.45098114,58,108,1732,22.43000031,23,17.4637,22.69207764,SmoothCondition,LowCongestionCondition,EvenPaceStyle
1.6000366,56.52017593,11.1651746,291.8317434,0.67553711,-1.82,60,81,136,1824,29.12000084,16,1,10.18904972,SmoothCondition,LowCongestionCondition,AggressiveStyle
0.10003662,39.63167572,35.40204719,513.0557531,2.92733765,-0.8241,57.25490189,81,143,1742,25.52000046,19,0.6211,8.856892586,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-0.6000366,6.305039883,29.11577315,719.1117034,0.675539971,0.3711,26.27450943,78,100,953,8.859999657,16,-0.082,13.81352615,SmoothCondition,NormalCongestionCondition,EvenPaceStyle
-2.800003052,43.68492126,22.73192009,248.3777651,-0.90071869,-0.754,29.01960754,84,117,1968,15.06999969,24,0.738,16.67720604,SmoothCondition,LowCongestionCondition,EvenPaceStyle
0.2999878,27.69713783,14.98948171,107.3633438,-1.35107994,-0.312,0,81,109,1826,19.42000008,24,-0.129,16.90023994,SmoothCondition,LowCongestionCondition,AggressiveStyle
-3.8999634,51.11585999,39.89063594,60.59770267,-0.67554092,-0.617,25.49019623,50,111,2193,18.28000069,18,0.25,16.95556259,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-1.29998779,32.42591858,16.7458853,289.7582535,2.25180054,6.5609,44.70588303,59,126,2394,25.09000015,20,17.452,21.75052261,SmoothCondition,LowCongestionCondition,AggressiveStyle
-1.89996338,56.74535751,59.58262603,20.34119178,0,0.5586,46.27450943,81,141,1814,26.01000023,11,-0.1367,15.4786396,SmoothCondition,LowCongestionCondition,EvenPaceStyle
0.80004882,0,24.38699335,170.8815566,0,0.441,47.45098114,82,100,813,4.659999847,14,-0.187,14.68545151,SmoothCondition,LowCongestionCondition,EvenPaceStyle
2.2999878,45.71154022,20.31123529,325.7386266,-2.4769783,6.8806,0,62,111,1913,21.56999969,19,17.1394,20.88796043,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-0.19995118,8.106479645,11.33405974,94.99846374,-4.278419495,-0.0156,20.7843132,81,101,1141,7,17,0.4804,18.10031891,SmoothCondition,LowCongestionCondition,AggressiveStyle
-2.800003052,99.97991943,110.4245155,31.85557181,-0.22517397,0.332,44.31372452,85,137,2000,22.20999908,19,0.199,10.36261177,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-0.60003662,32.65110016,21.47466537,442.5140387,0,-0.4023,19.2156868,81,105,912,11.43999958,11,0.4765,18.26877213,SmoothCondition,LowCongestionCondition,AggressiveStyle
-0.29998779,14.18633938,6.496442816,51.49124231,-2.25179958,-0.4257,34.11764908,68,100,1005,6.199999809,17,0.371,21.71326447,SmoothCondition,NormalCongestionCondition,EvenPaceStyle
2.0999756,58.54679871,51.36730967,128.5253369,2.70215989,-0.254,21.96078491,83,136,2535,22.85000038,19,-0.0351,10.12158966,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-0.09997559,0,22.27030129,227.9617588,0,0.9999,32.15686417,63,99,806,4.820000172,15,-0.309,19.20628166,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-2.800003052,28.14749908,14.1300447,131.5943945,-0.45036126,-0.246,0,83,112,1806,18.45000076,25,0.492,17.65879631,SmoothCondition,LowCongestionCondition,AggressiveStyle
-2.60003662,27.2467804,31.51769268,124.1626772,-1.35107994,0.922,0,80,113,1845,20.19000053,18,-0.3125,13.86553669,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-0.2999878,53.81801987,67.32881896,62.1673162,-2.70215606,-0.0469,21.56862831,79,114,1646,19.95000076,11,0.3242,17.20773888,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-5,38.73096085,22.96460608,196.6766352,-1.35107803,0.742,0,82,107,1378,16.20000076,20,-0.172,15.26453209,SmoothCondition,LowCongestionCondition,EvenPaceStyle
2.7999878,40.08203888,56.03228846,283.5329356,4.05323792,0.309,41.96078491,82,146,1761,26.01000023,20,-0.453,9.995893478,SmoothCondition,LowCongestionCondition,AggressiveStyle
1.2000122,69.80579376,60.36700268,21.25061912,0.22517395,0.2031,9.8039217,82,117,2159,22.81999969,12,0.0117,15.39056206,SmoothCondition,LowCongestionCondition,EvenPaceStyle
0,0,1.34732695,14.9565449,0,-0.164,26.27450943,80,100,798,4.829999924,20,0.141,19.06616211,SmoothCondition,HighCongestionCondition,EvenPaceStyle
-2.5,48.86405945,50.26768061,15.76762881,0.90072251,-0.102,36.07843018,79,109,1557,11.65999985,15,0.254,10.43555164,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-3.20001221,25.4453373,60.82486903,154.5727651,-4.05324173,1.4256,24.31372643,79,102,912,9.170000076,9,-0.293,14.13882446,SmoothCondition,LowCongestionCondition,AggressiveStyle
0.40002442,24.99497986,72.56050034,754.796824,-0.67553902,1.53,23.13725471,79,108,1880,13.03999996,18,-0.769,8.154099464,SmoothCondition,LowCongestionCondition,AggressiveStyle
-2.60003662,21.84246063,17.99938733,145.1788633,1.57626152,-0.406,23.13725471,80,109,1702,13.01000023,23,0.305,20.09514809,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-1.0999756,58.32162094,50.66174499,396.7608967,-0.90071488,-0.355,0,60,104,1788,18.79000092,18,0.137,13.71394348,UnevenCondition,LowCongestionCondition,EvenPaceStyle
2.09997559,12.38489914,17.79297248,163.679906,-1.35108089,0.2148,31.76470566,50,99,890,5.289999962,14,-0.0547,24.69779587,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-1,58.32162094,89.94439621,594.9302026,2.02662277,7.7067,18.8235302,81,119,2427,19.87999916,16,17.0738,9.187329292,SmoothCondition,LowCongestionCondition,AggressiveStyle
0,0,17.23752831,282.6653486,0,-0.0859,46.66666794,49,102,1263,14.71000004,21,0.0352,22.49881363,SmoothCondition,LowCongestionCondition,EvenPaceStyle
0,0,3.46401885,41.53097241,0,-0.176,30.98039246,80,100,789,4.829999924,21,0.113,19.06616211,SmoothCondition,HighCongestionCondition,EvenPaceStyle
3.5999756,8.782018661,20.32624746,119.8481993,0,0.2148,25.09803963,75,101,848,8.569999695,9,0.0937,22.07177925,SmoothCondition,LowCongestionCondition,AggressiveStyle
-0.7999878,81.96551514,104.8362994,92.61219007,-2.25180053,1.5,0,79,110,1583,17.40999985,17,-0.4414,7.721350193,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-1.5,9.90791893,15.87894254,95.651324,-2.92734051,0.555,27.05882454,81,100,1012,5.789999962,19,-0.289,18.42756844,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-1.5,0,39.27889705,257.0183232,0,0.9881,24.70588303,79,101,803,7.820000172,9,-0.5898,17.39614677,SmoothCondition,LowCongestionCondition,AggressiveStyle
-0.7999878,17.11367989,12.04337662,170.9695434,1.57626057,-0.703,23.52941132,62,101,1241,7.5,19,0.395,18.52800941,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-2.2999878,102.23172,67.8167085,369.712571,0.6755448,-0.125,38.4313736,84,136,2475,25.09000015,20,-0.2734,12.8495369,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-3.5999756,104.7087021,106.9717569,21.43476632,-1.3510742,-0.1992,45.88235474,82,139,2125,25.79000092,20,0.3281,8.32500267,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-0.10003662,0,19.01645036,290.0598433,0,-0.0664,27.45098114,63,99,866,5.599999905,16,0.129,19.59864998,SmoothCondition,NormalCongestionCondition,EvenPaceStyle
-1.59997558,23.86907959,25.55792921,242.430683,-1.57625771,0.246,25.09803963,58,102,1713,10.68999958,18,-0.141,20.59798431,SmoothCondition,LowCongestionCondition,EvenPaceStyle
0.09997559,26.79641914,12.42242957,55.80957731,-0.67554093,-0.367,2.352941275,64,106,1772,16.95000076,21,0.492,17.94135094,UnevenCondition,LowCongestionCondition,AggressiveStyle
-0.40002442,0,4.586165878,34.33050284,0,0.3086,25.49019623,81,100,800,5.289999962,14,0.0977,22.90774727,SmoothCondition,HighCongestionCondition,EvenPaceStyle
0,0,8.463014745,107.0503809,0,0.3633,26.66666794,80,102,796,6.519999981,12,-0.1094,13.76141834,SmoothCondition,LowCongestionCondition,EvenPaceStyle
3.0999756,4.278419971,20.39755446,117.2053408,-4.50359869,0.2656,25.49019623,75,101,850,8.06000042,9,0.0703,22.07177925,SmoothCondition,LowCongestionCondition,AggressiveStyle
0.9000244,51.11585999,44.71324081,88.15521431,1.57626343,-0.6641,40.39215851,52,109,1632,18.80999947,14,0.4297,17.14182091,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-2.800003052,10.35828018,16.5957656,214.2876361,-3.37769985,0.644,23.13725471,82,100,883,4.900000095,18,-0.156,17.43730354,SmoothCondition,LowCongestionCondition,EvenPaceStyle
0,0,4.413527763,63.64929857,0,0.7617,26.66666794,79,102,806,6.639999866,12,-0.2227,21.94188309,SmoothCondition,LowCongestionCondition,EvenPaceStyle
0,0,8.999693727,241.945052,0,0.0742,32.94117737,63,99,791,4.78000021,16,0.0937,19.97176933,SmoothCondition,NormalCongestionCondition,EvenPaceStyle
-2.5,7.205760002,28.50028087,532.1457894,7.205760002,-0.777,48.23529434,80,103,1336,11.51000023,18,0.398,15.38702583,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-0.7000122,11.25899982,42.98686102,93.70938644,-17.78921795,1.1326,20.7843132,80,102,873,8.130000114,12,-0.6328,11.12730885,SmoothCondition,LowCongestionCondition,AggressiveStyle
0.7999878,14.63669968,10.66602561,30.35480699,-1.80143928,6.8378,23.92156982,66,103,1102,6.849999905,16,17.5022,21.46875572,SmoothCondition,HighCongestionCondition,AggressiveStyle
1.60003662,41.65829849,30.35051006,132.5904083,0.67554092,-0.434,3.137254953,59,107,1775,15.5,18,0.266,20.05510521,SmoothCondition,LowCongestionCondition,EvenPaceStyle
0,0,0.731834974,8.280767204,0,-0.2266,34.90196228,53,99,803,5.070000172,17,0.219,24.69779587,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-0.09997558,11.48418045,19.11027559,45.64482232,-2.25179958,1.04,24.31372643,81,102,888,4.880000114,16,-0.3711,18.66683197,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-1,14.63669968,6.545231806,39.95784049,0.67553997,-0.4141,19.2156868,69,111,2238,17.20999908,20,0.301,22.4653492,SmoothCondition,NormalCongestionCondition,EvenPaceStyle
-1.40002441,22.9683609,20.01474868,245.5153218,1.12590027,0.1875,20.3921566,80,116,1712,16.18000031,12,0.0664,20.99347305,SmoothCondition,LowCongestionCondition,EvenPaceStyle
3.09997559,31.75038147,26.23722232,39.56873449,-0.22517776,6.8999,38.03921509,50,102,1322,9.300000191,17,17.3288,24.26801872,SmoothCondition,LowCongestionCondition,AggressiveStyle
1.09997559,17.78922081,5.370542868,40.95470189,0.45036125,-0.1328,0,67,103,1087,12.89000034,20,0.422,20.75572586,SmoothCondition,NormalCongestionCondition,EvenPaceStyle
-2.5,9.007200241,63.03163233,165.7988972,-11.48417854,1.7378,29.01960754,59,100,851,8.449999809,10,-0.8319,14.55184364,UnevenCondition,LowCongestionCondition,AggressiveStyle
-1.70001221,16.66331863,27.29932143,330.7741135,1.80143833,-0.707,65.88235474,81,123,1316,15.93000031,21,0.328,13.06964111,SmoothCondition,LowCongestionCondition,AggressiveStyle
2.09997559,98.17847443,84.16477559,354.8173638,-0.22518158,-0.473,34.50980377,85,142,2377,23.5,17,-0.0546,18.25631142,SmoothCondition,LowCongestionCondition,EvenPaceStyle
0.7000122,22.51799965,5.501897842,96.82164594,5.17914009,-0.2812,58.03921509,79,133,1762,27.96999931,16,0.1055,14.09355831,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-2.800003052,60.79859924,67.24249894,247.062273,-1.57626343,-0.0392,68.23529816,83,183,1967,31.80999947,19,-0.0508,12.47519493,SmoothCondition,LowCongestionCondition,AggressiveStyle
-0.29998779,0,15.45485357,119.2278675,0,0.5468,32.54901886,74,99,798,4.699999809,15,-0.0351,22.91994858,UnevenCondition,NormalCongestionCondition,AggressiveStyle
-2.800003052,78.36264038,56.11110179,129.3304484,0.90071869,-0.633,54.90196228,86,160,2488,41.56000137,21,0.137,11.77458954,SmoothCondition,LowCongestionCondition,EvenPaceStyle
0.79998779,18.46475983,14.63294659,89.89490181,0.90072251,-0.4961,42.74509811,73,107,1460,10.39999962,17,0.437,21.7332859,UnevenCondition,NormalCongestionCondition,EvenPaceStyle
1.2999878,0,24.44704129,296.2854141,0,0.465,29.41176605,80,99,815,4.650000095,16,-0.223,10.50904751,SmoothCondition,LowCongestionCondition,AggressiveStyle
-8.60003662,80.61444092,111.4978733,120.4067528,-3.3777008,1.56,0,80,108,1593,17.13999939,18,-0.734,7.886129856,SmoothCondition,LowCongestionCondition,EvenPaceStyle
0,0,2.75094889,50.90213511,0,-0.0586,27.05882454,63,99,933,5.190000057,17,0.187,19.97176933,SmoothCondition,NormalCongestionCondition,EvenPaceStyle
-2.800003052,27.2467804,20.02225439,303.1641161,0.22518158,-0.707,31.76470566,82,111,2018,12.85000038,22,0.461,17.41086006,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-0.2000122,53.36766052,59.79654725,93.79656722,0,7.6213,15.29411793,80,105,1667,11.10999966,14,17.1967,9.505788803,SmoothCondition,LowCongestionCondition,EvenPaceStyle
0.2999878,73.63385773,51.05205733,204.9797175,0.90071106,0.309,37.25490189,74,127,2301,21.51000023,25,0.1094,15.3336668,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-2.800003052,9.457559586,29.99772806,168.0983731,-0.225180625,0.195,41.96078491,83,128,2147,24.61000061,26,-0.586,22.33403969,SmoothCondition,LowCongestionCondition,AggressiveStyle
0,0,2.22928191,28.58909034,0,-0.246,28.62745094,80,100,798,4.489999771,18,0.145,16.62765121,SmoothCondition,HighCongestionCondition,EvenPaceStyle
2.7000122,0,22.40165628,106.4577224,0,7.6913,29.01960754,52,100,807,4.849999905,17,17.051,23.25811005,SmoothCondition,LowCongestionCondition,AggressiveStyle
-2.800003052,40.75757599,32.26453997,161.1095351,-2.02662277,-0.25,0,82,110,1670,17.57999992,25,-0.359,22.24271202,SmoothCondition,LowCongestionCondition,AggressiveStyle
-2.800003052,58.09643555,51.73510335,54.38543936,5.8546753,-0.402,82.35294342,85,204,2709,48.86000061,23,0.0821,12.0949049,SmoothCondition,LowCongestionCondition,AggressiveStyle
0,25.22015953,21.51594841,345.2572284,4.95396042,-0.0625,53.33333588,80,174,2324,39.20000076,23,0.133,11.18562031,SmoothCondition,LowCongestionCondition,EvenPaceStyle
